,,,
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعبير بالإشارة,(1)يعبر عن حاجته بأن يقود السامع باليد إلى ما يريد.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعبير بالإشارة,(2)يعبر عن حاجته بالإشارة باليد.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعبير بالإشارة,(3)يعبر عما يريد عن طريق سلسلة من الإشارات اليدوية وتعبيرات الوجه.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعبير بالإشارة,(4)يستطيع أن يستعمل الاشارات كعامل مساعد على الاتصال اللفظي.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على أصوات في البيئة,(0)لايستطيع التعرف على خمس أصوات في البيئة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على أصوات في البيئة,(1)يتعرف على خمس أصوات في البيئة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على أصوات في البيئة,(2) يتعرف على ثماني أصوات في البيئة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على أصوات في البيئة,(3)يتعرف على عشرة أصوات في البيئة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على أصوات في البيئة,(4)يتعرف على أصوات جديدة عند حدوثها.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على الصور والاشياء المرئية,(0) لا يستطيع التعرف على الاشياء أو صور عامة مألوفة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على الصور والاشياء المرئية,(1)يتعرف على الاشياء المألوفة بالمطابقة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على الصور والاشياء المرئية,(2)يتعرف على الاشياء عندما تسمى له بأن يشير إليها.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على الصور والاشياء المرئية,(3)يستطيع أن يسمي الاشياء المألوفة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,التعرف على الصور والاشياء المرئية,(4)يستطيع أن يتعرف على أشياء ذات صله بوصفها مجموعات متجانسة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاتصال بالعينين كمتكلم,(0)لا يتطلع الى السامع ان يوجه عينيه نحو السامع
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاتصال بالعينين كمتكلم,(1)يتطلع إلى السامع فقط عندما يطلب منه ذلك.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاتصال بالعينين كمتكلم,(2)يتطلع إلى السامع مع اتصال مناسب أحيانا بواسطة العينين.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاتصال بالعينين كمتكلم,(3)يتطلع إلى السامع مع اتصال مناسب عن طريق العينين
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاتصال بالعينين كمتكلم,(4)يستطيع أن ينتقل بعينه مع أكثر من شخص في مجموعة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,اللعب التمثيلي أو التعبير,(0) لا يشارك.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,اللعب التمثيلي أو التعبير,(1)يشارك عندما يجد التشجيع.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,اللعب التمثيلي أو التعبير,(2)يشارك بشكل محدود.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,اللعب التمثيلي أو التعبير,(3)يشارك بتشوق وبنجاح.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,اللعب التمثيلي أو التعبير,(4)يشارك بشكل مبدع بشكل لفظي وغير لفظي.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستماع والاصغاء ضمن مجموعة,(0)لا يمكن الاستماع والإصغاء الى حديث الرفاق والكبار أو القصص أو الموسيقى.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستماع والاصغاء ضمن مجموعة,(1)يمكن الاستماع والاصغاء للرفاق والقصص والموسيقى إذا ذكر باستمرار وإذا أعطي توجيه لفظي لكن سرعان ما يفقد اهتمامه
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستماع والاصغاء ضمن مجموعة,(2)يستمع ويصغي إلى الكبار والرفاق والقصص والموسيقى ويستجيب لهم أحيانا بشكل مناسب ويحتاج إلى تذكير في بعض الاحيان
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستماع والاصغاء ضمن مجموعة,(3)يستمع ويصغي إلى الكبار والرفاق والقصص والموسيقى ويستجيب لهم أحيانا بشكل مناسب ويحاول نقل ما سمعه.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستماع والاصغاء ضمن مجموعة,(4)يستمع ويصغي إلى الكبار والرفاق والقصص والموسيقى ويستجيب لهم أحيانا بالشكل المناسب وينقل ما سمعه ويفسره لآلخرين ويشجع الاخرين على الاصغاء
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للتعليمات اللفظية,(0)لا يستجيب للتعليمات.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للتعليمات اللفظية,(1)يستجيب للطلبات البسيطة عندما تكرر له.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للتعليمات اللفظية,(2) يستجيب للتعليمات البسيطة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للتعليمات اللفظية,(3) يستجيب لسلسلة من الطلبات
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للتعليمات اللفظية,(4)يتذكر ويستجيب للتعليمات اللفظية بعد انقضاء فترة عليها.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للدعابة والمزاح,(0) لا يستجيب للدعابة أو المزاح.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للدعابة والمزاح,(1)يستجيب يشكل غير مناسب للدعابة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للدعابة والمزاح,(2)يستجيب بشكل مناسب للنكتة الواضحة.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للدعابة والمزاح,(3)يستجيب بشكل واضح لدعابة كلامية.
الإتصال,المهارات السمعية والتعبيرية غير اللفظية,الاستجابة للدعابة والمزاح,(4)يستجيب إلى النكتة الحاذقة.
الإتصال,المهارات اللغوية,وضوح الكلام,(0) كلامه غير مفهوم ، ويستخدم أصواتا غير متمايزة.
الإتصال,المهارات اللغوية,وضوح الكلام,(1)كلامه مفهوم فقط عندما يقرن بالاشارات.
الإتصال,المهارات اللغوية,وضوح الكلام,(2)كلامه مفهوم عندما يعرف المستمع موضوع الكلام.
الإتصال,المهارات اللغوية,وضوح الكلام,(3)كلامه مفهوم للأشخاص المألوفين لديه ويستطيع نطق جميع ألاصوات التي تتألف منها الكلمة بوضوح.
الإتصال,المهارات اللغوية,وضوح الكلام,(4) كلامه مفهوم بسهولة للكبار عامة ويستطيع نطق كلمات جديدة من أول محاولة.
الإتصال,المهارات اللغوية,التراكيب اللغوية القصيرة,(0) لا ينطق أكثر من كلمة في أي تركيب لغوي.
الإتصال,المهارات اللغوية,التراكيب اللغوية القصيرة,(1)ينطق أكثر من كلمة واحدة في الجملة في كلامه الطبيعي.
الإتصال,المهارات اللغوية,التراكيب اللغوية القصيرة,(2)في بعض الاحيان يركب كلمات يؤلف فيما بينها تفكيرا مترابطا .
الإتصال,المهارات اللغوية,التراكيب اللغوية القصيرة,(3)في معظم الاحيان يركب كلمات يؤلف فيما بينها تفكيرا مترابطا .
الإتصال,المهارات اللغوية,التراكيب اللغوية القصيرة,(4)يركب كلمات تؤلف فيما بينها ترابطا فكريا المعتاد لتركيبة اللغوي .
الإتصال,المهارات اللغوية,ضبط مخارج الكلام / نطق الكلام,(0)لا يستطيع ان يقلد وبنجاح وضع شفتيه عند لفظ اعرف عله وحتى انه لا يستطيع انه يخرج لسانه او يسحبه اذا طلب منه محاولة التقليد
الإتصال,المهارات اللغوية,ضبط مخارج الكلام / نطق الكلام,(1) يدخل لسانه ويخرجه عندما يطلب منه ويستطيع ان يقلد وضع الشفتين عند لفظ احرف العله
الإتصال,المهارات اللغوية,ضبط مخارج الكلام / نطق الكلام,(2) يستطيع رفع لسانه الى اعلى واسفل والى يمين والى يسار عندما يطلب منه ولا يستطيع ان يقلد وضع الشفتين عند لفظ جميع اصوات العلة
الإتصال,المهارات اللغوية,ضبط مخارج الكلام / نطق الكلام,(3) يخرج لسانه خارجا ويملالاه حول شفتيه باتجاه واحد ، ويستطيع ان يقلد وضع الشفتين عند لفظ جيمع اصوات العلة
الإتصال,المهارات اللغوية,ضبط مخارج الكلام / نطق الكلام,(4) يعمل تمرينات بلسانه بسهولة ويستخدم الاوضاع الصحيحة للشفتين اثناء تطبيق الكلمات
الإتصال,المهارات اللغوية,ضبط شدة الصوت ونوعيته,(0) لا ينظم شدة صوته أو قوته و لا يكون صوته له وقع مريح.
الإتصال,المهارات اللغوية,ضبط شدة الصوت ونوعيته,(1)ينظم صوته عن طريق المساعدة المباشرة والتوجيه اللفظي وصوته بدون له وقع مريح عندما يذكر ذلك
الإتصال,المهارات اللغوية,ضبط شدة الصوت ونوعيته,(2) أحيانا يستخدم شدة صوت مناسبة ويكون صوته مريح .
الإتصال,المهارات اللغوية,ضبط شدة الصوت ونوعيته,(3)يستخدم شدة الصوت مناسبة وصوت مريح في المواقف المختلفة.
الإتصال,المهارات اللغوية,ضبط شدة الصوت ونوعيته,(4)يشجع الاخرين على استخدام شدة صوت مناسبة ويتكلم بصوت مريح حتى عندما يكون منفعلا
الإتصال,المهارات اللغوية,القراءة واستعمال الكتب,(0) لا يحاول ولا يظهر أي اهتمام بالقراءة أو الحصول على منفعة من الكتب.
الإتصال,المهارات اللغوية,القراءة واستعمال الكتب,(1)يلعب بالكتب كألعاب وأحيانا يظهر اهتماما بالقراءة
الإتصال,المهارات اللغوية,القراءة واستعمال الكتب,(2)يقلب الصفحات الموجودة بالكتاب ويستجيب لبعض الصور المألوفة ويظهر اهتماما بمحاولة قراءة الاحرف والكلمات الموجودة بها
الإتصال,المهارات اللغوية,القراءة واستعمال الكتب,(3)يختار الكتب التي بها صور مألوفة ويقرأ في كتب الصفوف المبتدئة.
الإتصال,المهارات اللغوية,القراءة واستعمال الكتب,(4)يختار الكتب التي تثير به اهتمامات جديدة ويستطيع قراءة واستيعاب كتب الصف الثاني.
الإتصال,المهارات اللغوية,الكتابة,(0)لا يحاول أن يكتب أو يخط أي شيء.
الإتصال,المهارات اللغوية,الكتابة,(1) لايستطيع أن يكتب أحرفا مميزة حتى ولو كانت مخطوطة بشكل خطوط متقطعة.
الإتصال,المهارات اللغوية,الكتابة,(2)يستطيع أن يكتب أحرفا مميزة بطريقة التخطيط.
الإتصال,المهارات اللغوية,الكتابة,(3)يكتب أحرفا مميزة وواضحة بطريقة النسخ.
الإتصال,المهارات اللغوية,الكتابة,(4)يكتب أحرفا مميزة عندما تسمى له
الإتصال,المهارات اللغوية,المحادثة,(0)لا يشارك في الحديث.
الإتصال,المهارات اللغوية,المحادثة,(1)يشارك في حديث محدود فقط مع أشخاص مألوفين.
الإتصال,المهارات اللغوية,المحادثة,(2)يشارك في محادثة عندما يطلب منه.
الإتصال,المهارات اللغوية,المحادثة,(3)يشارك في الحديث مع اثنين أو ثلاثة أشخاص.
الإتصال,المهارات اللغوية,المحادثة,(4)يشارك تلقائيا في الحديث ويضيف إلى المحادثة
الإتصال,المهارات اللغوية,البناء اللغوي ( القواعدي ),(0)لديه تراكيب لغوية بسيطة تتكرر خطأ حتى بعد تصحيحها.
الإتصال,المهارات اللغوية,البناء اللغوي ( القواعدي ),(1)يمكن أن يستعمل التراكيب اللغوية البسيطة في سياقها الصحيح عند تذكيره فقط.
الإتصال,المهارات اللغوية,البناء اللغوي ( القواعدي ),(2)يستعمل التراكيب اللغوية البسيطة بشكل مناسب ويحتاج أن يصحح له أحيانا .
الإتصال,المهارات اللغوية,البناء اللغوي ( القواعدي ),(3)يستعمل التراكيب اللغوية البسيطة.
الإتصال,المهارات اللغوية,البناء اللغوي ( القواعدي ),(4)يمكنه أن يصحح التراكيب اللغوية لأقرانة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحجوم,(0)لا يميز الفروق بين الحجم.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحجوم,(1)يمكنه أن يكتشف الفروق في الحجم بالمقارنات الحسية.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحجوم,(2)يمكنه التمييز بين حجمين مختلفين بالمقارنة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحجوم,(3)يمكنه اكتشاف الفروق في العلاقات الحجمية بالمحاولة والخطأ.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحجوم,(4)يمكنه تقرير الفروق في العلاقات الحجمية بصريا .
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الاشكال,(0)لا يمكنه المطابقة بين الاشكال المتماثلة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الاشكال,(1)يمكنه المطابقة بين الاشكال المتماثلة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الاشكال,(2)يمكنه أن يتعرف بالاشارة أو بالفعل أو باللفظ على النجمة / مربع / دائرة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الاشكال,(3)يمكن ان يتعرف بالاشارة أو بالفعل أو باللفظ على مستطيل/ مثلث.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الاشكال,(4)يمكن أن يتعرف بالاشارة أو بالفعل أو باللفظ على مكعب / مخروط / كرة / أسطوانة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,مفهوم العدد,(0)لا يميز بين الأشياء على انها واحد أو أكثر.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,مفهوم العدد,(1)يميز بين الأشياء على واحد أو أكثر.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,مفهوم العدد,(2)يميز بين أشياء من حيث كونها: قليل ، بعض ، الأخر ، الاكثر.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,مفهوم العدد,(3)يمكنه أن يكون مجموعة عناصرها مؤلفة من1،2،3،4،5من العناصر.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,مفهوم العدد,(4)يمكنه أن يكون مجموعة عناصرها مؤلفة من6،7،8،9،10من العناصر.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,التعرف على النقود وصرفها,(0)لا يمكنه التعرف على قطع النقود أو صرفها.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,التعرف على النقود وصرفها,(1) يستطيع أن يميز بين النقود الحقيقية والكاذبة ويعرف خمسة قروش تسوي شلن قطعة الخمسة قروش.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,التعرف على النقود وصرفها,(2)يستطيع التعرف على قطع القروش والشلن والعشرة قروش وصرفها.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,التعرف على النقود وصرفها,(3)يتعرف على جميع القطع المعدنية للنقود ويستطيع صرف قطعة الربع دينار وكم تساوي من القطع الاخرى
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,التعرف على النقود وصرفها,(4) يتعرف على القطع النقدية الورقية ويستطيع صرفها.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الطقس,(0)لايميز لفظا المطر والثلج.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الطقس,(1)يميز لفظا المطر، الثلج ، الشمس.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الطقس,(2)يميز لفظا المطر ، الثلج ، الشمس ، الريح ، الغيوم.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الطقس,(3)يميز بين ظروف الطقس المألوفة ، البرد ، الحر ، الشتاء.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الطقس,(4)يدرك المقصود بالنشرة الجوية.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحيوانات,(0)لا يمكنه التعرف على الحيوانات البيتية الأليفة .
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحيوانات,(1)يمكنه التعرف على الحيوانات المنزلية بتسميتها أو التأشير إليها.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحيوانات,(2)يمكنه التعرف على خمس حيوانات(فيما يمكن مشاهدته في حديقة الحيوانات)بتسميتها أو التأشير إليها.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحيوانات,(3)لديه معلومات أساسية عن حيوانات البيئة المحلية.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,الحيوانات,(4)يستطيع أن يصنف الحيوانات إلى فئات أو أصناف.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,تعيين أماكن الأشياء,(0)لا يستطيع تعيين أماكن الاشياء التي تستعمل في العادة.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,تعيين أماكن الأشياء,(1)يمكن أن يعين مكان شيء عندما يوصل له كي يجده.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,تعيين أماكن الأشياء,(2)يمكن أن يعين أماكن الاشياء المستعملة يوميا .
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,تعيين أماكن الأشياء,(3)يمكنه أن يعين أماكن بعض الاشياء التي قد لا تستعمل دائما .
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,تعيين أماكن الأشياء,(4)يمكنه أن يعين المكان المناسب لحفظ الاشياء الجديدة مع أخرى من نفس النوع.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,المهن والحرف,(0)ليس عنده أية فكرة عن العامل أو صاحب العمل.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,المهن والحرف,(1)يعرف مهنة والده فقط.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,المهن والحرف,(2)يعرف عن خمس مهن.
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,المهن والحرف,(3)يميز بين الناس الذين يعملون كمستخدمين مهنيين أو أصحاب عمل(مستخدمين )
المعلومات الأساسية / المفاهيم الأساسية,المفاهيم الاساسية,المهن والحرف,(4)يستطيع أن يصنع عدة أعمال من أسمائها.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاصدقاء وأفراد العائلة,(0)لا يعرف رفاقئه بالاسم
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاصدقاء وأفراد العائلة,(1)يعرف اثنين من رفاقئه بالاسم
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاصدقاء وأفراد العائلة,(2)يعرف خمسة من رفاقئه بالاسم.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاصدقاء وأفراد العائلة,(3)يمكنه أن يسمي جميع معارفه وأفراد أسرته.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاصدقاء وأفراد العائلة,(4)يمكنه أن يسمي(لفظا) جميع معارفة وأفراد أسرته من الذاكرة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الالوان الاساسية,(0)لا يمكنه أن يطابق بين الالوان المتماثلة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الالوان الاساسية,(1)يمكنه أن يطابق بين الالوان المتماثلة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الالوان الاساسية,(2)يمكنه اختيار أي لون يسمى له من بين تسعة الاوان الاساسيه
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الالوان الاساسية,(3)يمكنه تسمية الالوان الاساسيه التسعة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الالوان الاساسية,(4)يمكنه تسمية ألوان غير أساسية مثل رمادي ، زهري ، بيج.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأيام,(0)لا يعرف أيا من أسماء الاسبوع
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأيام,(1)يمكن أن يسرد أيام الاسبوع سردا .
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأيام,(2)يتعرف على يوم معين بالاسم المعين .
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأيام,(3)يعرف مفهوم أمس وغد ويسمي اسم هذين اليومين.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأيام,(4)يمكن له أن يسمي اسم اليوم السابق الأمس أو التالي الغد( قبل البارحة أو بعد غد )
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأشهر,(0)لا يعرف اسم أي من أشهر السنة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأشهر,(1)يسمي ثلاثة شهور على الأقل
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأشهر,(2)يسمي 12شهرا .
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأشهر,(3)يعرف اسم الشهر الحالي والشهر السابق والتالي.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الأشهر,(4)يعرف أي الأشهر في كل من فصول السنة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قياس الطول,(0)ليس عنده أية فكرة عن قياس الطول أو المسافة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قياس الطول,(1)يعرف معنى المصطلحات، قريب ، بعيد ، قصير ، طويل.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قياس الطول,(2)يمكنه المقارنة بين مسافات من حيث(أيهما أطول من .....، أو أقصر من ....
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قياس الطول,(3)يمكنه قياس مسافة باستخدام مسطرة بالسنتمترات
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قياس الطول,(4)يمكنه قياس مسافة باستخدام متر بأجزاء المتر وأجزاء السنتمترات.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,مفهوم الزمن,(0)لا يعرف معاني الصباح، الظهر، المساء، الليل.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,مفهوم الزمن,(1)يعرف معاني الاوقات المذكورة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,مفهوم الزمن,(2)يعرف معاني اليوم ، أمس ، الغد.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,مفهوم الزمن,(3)يعرف معاني حالا ، فيما بعد ، الحاضر ، قبل ، وبعد.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,مفهوم الزمن,(4)ستخدم كثير من مفاهيم الوقت في حديثه العادي
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قراءة الساعة,(0)لايعرف قراءة الساعة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قراءة الساعة,(1)يقرأ الوقت بالإشارة إلى العقرب الكبير على الساعة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قراءة الساعة,(2)يمكنه أن يحدد الوقت حتى نص ساعة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قراءة الساعة,(3)يمكنه أن يحدد حتى فترة ربع ساعة وخمس دقائق.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,قراءة الساعة,(4)يمكنه أن يحدد الوقت بالساعة والدقيقة.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاتجاهات,(0)لا يستجيب بشكل معقول للمفاهيم التي تتضمن الإتجاهات.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاتجاهات,(1)يقوم بأفعال تتضمن استجابة إلى مفاهيم إلى أعلى، إلى أسفل، إلى الداخل ، إلى الخارج.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاتجاهات,(2)يقوم بأفعال تتضمن استجابة إلى مفاهيم: فوق ، تحت ، قرب ، بعيد ، أعلى .
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاتجاهات,(3)يقوم بأفعال تتضمن استجابة إلى مفهومي يمين ، يسار.
المعلومات الأساسية / المفاهيم الأساسية,الوعي والمعلومات العامة,الاتجاهات,(4)يقوم بأفعال تتضمن استجابة إلى مفاهيم: مقابل ، ضد ، التالي.
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,(0) لا يستطيع صعود الدرج أو نزوله حتى مع المساعدة المباشرة والتوجيه اللفظي.
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,(1)يمكنه الصعود والنزول فقط عندما يسمك شخص بيده.
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,(2)يمكنه الصعود والنزول باستعمال قدميه بالتناوب ولكن يظل ممسكا بالدرابزين.
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,(3)يمكنه الصعود والنزول باستعمال قدميه بالتناوب وبدون مساعدة.
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,(4)يمكنه أن يصعد الدرج وينزلها بدون مساعدة حتى عندما يحمل بيده بعض
استعمال الجسم,المهارات الحس حركية,تسلق الدرج,الاشياء الخفيفة.
استعمال الجسم,المهارات الحس حركية,التوازن (في المشي على خط مستقيم مرسوم ),(0) لا يستطيع المشي بتوازن لثلاث خطوات بدون أن يمسكه أحد.
استعمال الجسم,المهارات الحس حركية,التوازن (في المشي على خط مستقيم مرسوم ),(1)يستطيع المشي خمس خطوات إذا أمسك بيده أحد.
استعمال الجسم,المهارات الحس حركية,التوازن (في المشي على خط مستقيم مرسوم ),(2)يستطيع المشي خمس خطوات بدون مساعدة.
استعمال الجسم,المهارات الحس حركية,التوازن (في المشي على خط مستقيم مرسوم ),(3) يستطيع المشي عشر خطوات بدون مساعدة أحد.
استعمال الجسم,المهارات الحس حركية,التوازن (في المشي على خط مستقيم مرسوم ),(4) يستطيع أن يمشي بشكل طبيعي.
استعمال الجسم,المهارات الحس حركية,استخدام الكرة,(0)لا يمكنه رمي الكرة ولا يستطيع رد الكرة ومسكها حتى عندما تقدم له مساعدة مباشرة وتعليمات مباشرة
استعمال الجسم,المهارات الحس حركية,استخدام الكرة,(1)يمكنه رفس الكرة ورميها، ولكنه يفشل بالتحكم بالإتجاه ويستطيع فتح يديه في تلقيها.
استعمال الجسم,المهارات الحس حركية,استخدام الكرة,(2)يمكنه رفس الكرة بالاتجاه المطلوب في مدى لا يتجاوز 10متر، ويستطيع رد الكرة ومسكها إذاكانت على مستوى يديه.
استعمال الجسم,المهارات الحس حركية,استخدام الكرة,(3)يستطيع ضرب الكرة بالإتجاه المطلوب إلى مدى يزيد عن 10متر ، ويستطيع أن يرد الكرة خمس مرات بيد واحدة ويستطيع أن يمسك الكرة حتى ولو كانت مرتفعة عن يديه.
استعمال الجسم,المهارات الحس حركية,استخدام الكرة,(4)يرد الكرة بشكل جيد ويتحكم بها وهي متحركة ويرمي الكرة بشكل صحيح ومتناسق ويستطيع أن يركض إلى الكرة وأن يمسكها .
استعمال الجسم,المهارات الحس حركية,الحجل (المسافة 7 أمتار تقريباً),(0)لا يستطيع أن يحجل حتى مع المساعدة والتوجيه.
استعمال الجسم,المهارات الحس حركية,الحجل (المسافة 7 أمتار تقريباً),(1)يستطيع أن يحجل لمسافة قصيرة مع المساعدة والتوجيه.
